index,buysell,durationtype,advisor,otheradvices,symbolname,success,advisor,niftysentiment
5834,2,2,175,False,KAJARIACER,False,175,1
5835,1,2,191,True,PVR,False,191,1
5836,1,3,158,True,RBLBANK,True,158,1
5837,1,2,168,True,PETRONET,True,168,0
5838,1,3,158,False,YESBANK,True,158,1
5839,1,3,141,True,NESTLEIND,True,141,2
5840,1,3,133,False,JKLAKSHMI,True,133,2
5841,1,2,236,True,NIITTECH,False,236,2
5842,1,3,121,True,WIPRO,False,121,1
5843,1,3,145,True,TECHM,True,145,1
5844,1,2,223,True,PVR,False,223,1
5845,1,2,168,False,ABB,True,168,1
5846,1,2,170,False,BERGEPAINT,True,170,1
5847,1,3,240,False,VINATIORGA,True,240,2
5848,1,3,143,True,OBEROIRLTY,True,143,1
5849,1,2,169,True,BAJFINANCE,False,169,1
5850,1,2,236,False,WIPRO,False,236,1
5851,1,3,121,False,HEIDELBERG,True,121,2
5852,1,3,132,True,YESBANK,True,132,1
5853,1,2,39,True,CANBK,True,39,1
5854,1,2,168,True,WIPRO,True,168,1
5855,1,2,39,True,PNB,True,39,1
5856,2,2,175,True,BHARATFORG,False,175,1
5857,1,3,159,False,IGL,True,159,1
5858,1,2,249,False,HINDALCO,False,249,1
5859,1,3,157,True,JSWENERGY,True,157,1
5860,1,2,39,True,TATAMOTORS,False,39,1
5861,1,3,144,True,OBEROIRLTY,True,144,1
5862,1,2,169,True,CEATLTD,False,169,1
5863,1,2,168,True,SRTRANSFIN,False,168,1
5864,1,3,141,False,GODREJPROP,True,141,2
5865,1,3,133,False,MATRIMONY,False,133,2
5866,1,2,261,False,HDFCBANK,True,261,1
5867,1,2,167,False,AUROPHARMA,False,167,1
5868,2,2,169,False,BEML,False,169,2
5869,1,2,167,True,ICICIPRULI,False,167,2
5870,1,2,169,True,WIPRO,True,169,1
5871,1,2,166,False,WIPRO,False,166,1
5872,1,3,182,True,WIPRO,True,182,2
5873,1,2,169,True,MCDOWELL-N,False,169,1
5874,1,2,162,False,GLENMARK,False,162,2
5875,1,2,169,True,JSWSTEEL,False,169,1
5876,1,3,156,False,KAJARIACER,True,156,1
5877,1,3,145,True,OBEROIRLTY,True,145,1
5878,2,2,190,True,JUBLFOOD,True,190,2
5879,1,3,140,False,ULTRACEMCO,True,140,1
5880,1,2,261,True,AJANTPHARM,False,261,2
5881,1,3,148,False,RALLIS,False,148,1
5882,2,3,138,False,WIPRO,True,138,2
5883,1,2,167,False,PVR,False,167,1
5884,1,3,141,True,TECHM,True,141,1
5885,1,2,175,True,WIPRO,False,175,2
5887,1,2,39,False,IDFCFIRSTB,True,39,1
5888,1,3,152,True,IDFCFIRSTB,True,152,1
5889,2,2,245,False,REPCOHOME,False,245,1
5890,1,2,168,True,WIPRO,False,168,1
5891,1,2,244,True,RELIANCE,False,244,1
5892,2,2,168,False,TATACOMM,False,168,1
5893,1,2,231,False,TECHM,True,231,1
5894,1,3,130,True,TECHM,True,130,1
5895,1,2,162,True,WIPRO,False,162,2
5896,1,2,270,False,DHAMPURSUG,False,270,2
5897,1,2,191,True,ESCORTS,True,191,1
5898,1,2,168,True,IDFCFIRSTB,False,168,1
5899,2,2,167,False,SBIN,False,167,1
5900,1,3,140,False,CUMMINSIND,False,140,1
5901,1,2,168,False,RBLBANK,False,168,2
5902,1,3,132,True,WIPRO,True,132,1
5903,1,3,156,True,PIIND,True,156,1
5904,1,2,169,True,WIPRO,True,169,1
5905,1,2,245,False,CHAMBLFERT,True,245,1
5906,1,2,249,True,TATAMOTORS,True,249,1
5907,1,3,152,False,AVANTI,False,152,1
5908,1,2,175,True,INDIGO,True,175,2
5909,1,2,169,True,HINDALCO,False,169,2
5910,1,2,175,False,MFSL,True,175,1
5911,1,3,132,True,WIPRO,True,132,1
5912,1,2,167,True,NIITTECH,False,167,1
5913,1,2,175,True,RELIANCE,True,175,1
5914,1,2,223,True,PVR,False,223,1
5915,2,2,191,True,HINDPETRO,False,191,1
5916,2,2,191,False,INDUSINDBK,True,191,2
5917,1,2,167,True,MINDTREE,False,167,1
5918,1,3,176,False,KAJARIACER,True,176,1
5919,1,2,39,False,BANKBARODA,False,39,2
5920,1,2,168,True,HINDALCO,False,168,2
5921,1,3,161,True,WIPRO,True,161,1
5922,1,2,214,True,WIPRO,True,214,1
5923,1,3,165,False,MFSL,True,165,1
5924,1,2,175,True,DIVISLAB,True,175,1
5925,1,3,152,True,SKFINDIA,True,152,1
5926,1,2,259,True,TATAMTRDVR,True,259,1
5927,1,2,151,True,PEL,False,151,1
5928,2,2,168,False,DISHTV,True,168,2
5929,1,2,267,True,HDFCLIFE,False,267,2
5930,1,2,245,True,BERGEPAINT,False,245,1
5931,1,2,39,True,SUNTV,False,39,1
5932,1,2,39,False,PNB,False,39,2
5933,1,2,169,False,PFC,False,169,2
5934,1,2,151,False,M&MFIN,False,151,2
5935,1,1,73,True,LT,False,73,1
5936,1,2,244,True,BEL,False,244,1
5937,1,3,140,False,KAJARIACER,True,140,1
5938,1,2,205,True,NAVINFLUOR,False,205,1
5939,1,2,168,True,ICICIBANK,False,168,2
5940,1,3,148,False,ICICIPRULI,True,148,1
5941,1,2,151,True,INFY,False,151,2
5942,2,1,175,True,BANKINDIA,False,175,2
5943,1,2,244,True,BALKRISIND,False,244,1
5944,1,2,166,True,WIPRO,False,166,2
5945,1,2,169,False,GRASIM,False,169,2
5946,1,2,261,False,THOMASCOOK,True,261,1
5947,1,2,168,True,BERGEPAINT,True,168,1
5948,1,3,141,True,RBLBANK,True,141,1
5949,1,2,267,False,UNIONBANK,True,267,1
5950,1,2,168,True,INFY,False,168,1
5951,1,2,175,False,KAJARIACER,False,175,2
5952,1,3,157,False,NMDC,True,157,2
5953,1,2,168,True,BHEL,True,168,0
5954,1,2,175,True,HCLTECH,False,175,1
5955,1,3,138,False,GSPL,False,138,1
5956,1,2,271,False,MRPL,False,271,2
5957,2,2,191,True,CEATLTD,False,191,1
5958,1,2,266,True,BALKRISIND,True,266,1
5959,1,2,167,True,BANKBARODA,False,167,1
5960,2,2,175,True,RELCAPITAL,True,175,1
5961,1,3,161,True,NMDC,True,161,2
5962,1,2,168,True,WIPRO,False,168,1
5963,2,2,244,False,MARUTI,False,244,1
5964,2,1,175,True,CEATLTD,False,175,1
5965,1,3,133,True,KAJARIACER,True,133,1
5966,1,2,191,False,DBL,False,191,1
5967,1,2,175,True,M&M,True,175,1
5968,1,3,140,False,BANDHANBNK,True,140,1
5969,2,2,244,True,TITAN,True,244,2
5970,2,2,169,False,MINDTREE,False,169,2
5971,1,2,231,True,ORIENTBANK,False,231,1
5972,1,2,170,True,BAJFINANCE,True,170,1
5973,2,1,175,False,EQUITAS,True,175,2
5974,1,2,191,True,YESBANK,False,191,1
5975,1,2,168,True,ADANIENT,False,168,1
5976,1,3,161,True,IBULHSGFIN,True,161,0
5977,2,2,168,True,DABUR,True,168,1
5978,2,2,247,True,TITAN,True,247,2
5979,1,3,165,True,ICICIBANK,True,165,1
5980,1,1,175,True,DIVISLAB,True,175,2
5981,1,2,167,True,CANFINHOME,False,167,2
5982,1,3,174,True,BAJFINANCE,True,174,1
5983,1,2,270,True,TCS,False,270,1
5984,1,2,266,True,CUMMINSIND,False,266,1
5985,1,2,259,True,MINDTREE,True,259,1
5986,1,1,73,True,FINCABLES,False,73,1
5987,1,2,190,True,UJJIVAN,True,190,1
5988,1,2,168,True,UJJIVAN,True,168,1
5989,1,2,244,False,TORNTPHARM,False,244,2
5990,1,3,176,False,AXISBANK,True,176,1
5991,1,2,231,True,TCS,False,231,1
5992,1,2,167,True,BALKRISIND,False,167,2
5993,2,3,155,False,BIOCON,True,155,0
5994,1,2,270,False,TIMKEN,False,270,1
5995,1,2,167,False,BANKINDIA,False,167,1
5996,1,3,176,True,BANDHANBNK,True,176,1
5997,1,2,175,True,MINDTREE,True,175,1
5998,2,2,190,True,BHEL,True,190,2
5999,1,2,151,True,BATAINDIA,False,151,2
6000,1,2,219,True,ASIANPAINT,False,219,1
6001,1,3,144,True,BAJFINANCE,True,144,1
6002,1,2,169,True,BAJFINANCE,True,169,1
6003,2,2,168,False,DABUR,False,168,1
6004,1,2,244,True,MINDTREE,True,244,1
6005,1,2,270,False,OFSS,False,270,2
6006,1,3,161,True,INFY,True,161,2
6007,1,2,170,True,DABUR,True,170,1
6008,2,2,175,True,ESCORTS,False,175,1
6009,1,2,219,True,BEML,False,219,1
6010,1,2,205,True,BERGEPAINT,False,205,1
6011,1,2,167,True,BAJFINANCE,False,167,1
6012,1,3,196,True,MINDTREE,True,196,1
6013,1,1,73,True,SUNTV,True,73,0
6014,1,2,190,True,HDFCLIFE,False,190,2
6015,2,2,259,True,NIITTECH,True,259,2
6016,2,2,167,False,TORNTPHARM,False,167,0
6017,1,3,137,True,HEXAWARE,True,137,2
6018,2,3,152,False,JETAIRWAYS,True,152,1
6019,1,2,175,False,IGL,True,175,1
6020,1,2,168,True,SAIL,True,168,1
6021,2,2,162,False,UJJIVAN,True,162,2
6022,2,3,174,True,HINDUNILVR,True,174,1
6023,1,2,39,True,LUPIN,True,39,1
6024,1,2,168,True,MINDTREE,True,168,1
6025,1,2,175,True,BERGEPAINT,False,175,1
6026,1,2,151,True,JUBLFOOD,False,151,1
6027,1,2,175,False,ONGC,False,175,2
6028,2,2,190,False,INFY,False,190,1
6029,1,3,145,True,TVSMOTOR,True,145,1
6030,1,2,175,True,NIITTECH,False,175,1
6031,1,2,167,False,VENKEYS,False,167,1
6032,2,1,169,True,HEROMOTOCO,True,169,1
6033,1,2,167,True,AUROPHARMA,False,167,1
6034,1,2,244,True,ICICIBANK,False,244,2
6035,1,2,244,False,GREAVESCOT,False,244,2
6036,2,2,169,False,SAIL,False,169,1
6037,1,2,219,True,MARUTI,True,219,1
6038,1,2,175,False,JSWENERGY,True,175,1
6039,1,2,168,False,KAJARIACER,True,168,1
6040,1,2,167,False,PVR,False,167,2
6041,1,2,168,True,JUBLFOOD,True,168,1
6042,1,2,167,False,AVANTIFEED,False,167,1
6043,1,2,168,False,MGL,False,168,1
6044,2,1,169,True,CEATLTD,False,169,1
6045,1,2,191,True,HCLTECH,False,191,0
6046,1,2,244,True,JUBLFOOD,False,244,1
6047,2,2,190,True,EXIDEIND,False,190,1
6048,1,2,244,False,CGPOWER,False,244,1
6049,1,2,245,False,SAIL,False,245,0
6050,1,3,176,True,KOTAKBANK,True,176,2
6051,2,1,175,True,RELINFRA,True,175,2
6052,1,2,169,False,INFY,True,169,1
6053,1,3,195,False,AARTIIND,True,195,1
6054,1,2,175,False,LT,True,175,1
6055,2,2,175,True,AMARAJABAT,False,175,1
6056,2,2,168,False,ENGINERSIN,False,168,1
6057,2,3,134,True,JUBLFOOD,True,134,1
6058,1,2,39,True,CIPLA,False,39,2
6059,1,2,162,True,HEROMOTOCO,True,162,1
6060,2,1,169,False,CASTROLIND,True,169,1
6061,2,3,161,True,TVSMOTOR,True,161,2
6062,1,2,219,False,ASHOKLEY,False,219,2
6063,1,2,252,True,RELIANCE,True,252,1
6064,1,3,148,True,KOTAKBANK,True,148,2
6065,1,2,190,True,GODFRYPHLP,True,190,0
6066,1,2,244,True,HDFCLIFE,False,244,2
6067,1,3,158,True,INFY,True,158,1
6068,1,2,151,True,BATAINDIA,True,151,1
6069,2,2,168,False,CADILAHC,False,168,1
6070,1,2,259,True,HDFCLIFE,True,259,1
6071,1,2,190,True,CANBK,False,190,1
6072,2,1,169,True,ESCORTS,False,169,1
6073,1,2,244,True,GODFRYPHLP,True,244,0
6074,1,2,244,True,DCBBANK,False,244,2
6075,1,2,169,True,RELIANCE,True,169,1
6076,1,3,140,True,KOTAKBANK,True,140,2
6077,1,3,181,True,ICICIPRULI,True,181,1
6078,1,2,168,False,INFRATEL,True,168,2
6079,1,3,174,False,IEX,False,174,1
6080,1,2,39,False,TATASTEEL,True,39,1
6081,1,3,154,True,INFY,True,154,1
6082,2,2,168,True,AMARAJABAT,False,168,1
6083,2,3,161,False,SBILIFE,True,161,2
6084,1,2,170,True,TATASTEEL,True,170,1
6085,1,2,205,True,AUROPHARMA,False,205,1
6086,1,3,157,True,KOTAKBANK,True,157,2
6087,1,3,239,False,CUB,True,239,1
6088,1,2,167,True,YESBANK,False,167,1
6089,2,3,144,False,JETAIRWAYS,True,144,1
6090,1,3,127,True,AXISBANK,True,127,1
6091,1,2,175,False,AUROPHARMA,True,175,1
6092,1,3,182,False,HAVELLS,True,182,1
6093,1,2,170,True,DABUR,True,170,1
6094,1,2,244,False,GICHSGFIN,False,244,1
6095,1,3,240,False,HEXAWARE,True,240,2
6096,1,2,270,False,RBLBANK,False,270,2
6097,2,3,176,False,STRTECH,True,176,2
6098,1,2,205,True,UBL,False,205,2
6099,1,2,244,False,HIMATSEIDE,True,244,1
6100,1,3,134,True,PNCINFRA,True,134,1
6101,1,2,151,True,AXISBANK,True,151,1
6102,2,2,167,False,COALINDIA,False,167,1
6103,2,3,174,False,ICICIPRULI,True,174,1
6104,1,2,167,True,HAVELLS,True,167,1
6105,1,2,244,False,INDIANB,False,244,1
6106,1,3,164,True,AXISBANK,True,164,1
6107,1,1,73,True,JINDALSTEL,True,73,0
6108,2,3,152,False,JETAIRWAYS,True,152,1
6109,1,3,144,False,RNAM,True,144,2
6110,1,2,168,True,TCS,True,168,1
6111,1,2,162,True,TECHM,False,162,1
6112,1,3,133,False,NEWGEN,True,133,0
6113,1,2,266,True,HEXAWARE,True,266,1
6114,1,2,219,True,SBIN,True,219,1
6115,1,3,152,True,SIEMENS,True,152,1
6116,1,2,244,True,STAR,True,244,1
6117,1,3,144,False,HEROMOTOCO,False,144,1
6118,1,2,175,True,RBLBANK,True,175,1
6119,1,3,157,True,HEXAWARE,True,157,2
6120,1,3,147,True,NAVKARCORP,False,147,0
6121,1,2,167,False,CHOLAFIN,False,167,1
6122,1,2,190,True,BALRAMCHIN,True,190,1
6123,1,2,168,True,HCLTECH,False,168,2
6124,1,2,168,True,L&TFH,True,168,2
6125,1,2,267,False,DISHTV,False,267,1
6126,1,2,244,True,NCC,True,244,1
6127,1,2,247,False,MPHASIS,False,247,2
6128,2,2,168,False,TATAGLOBAL,False,168,2
6129,1,2,190,True,BRITANNIA,True,190,1
6130,1,3,165,True,BAJAJ-AUTO,True,165,1
6131,1,3,154,True,HDFCLIFE,True,154,1
6132,1,3,158,True,PERSISTENT,True,158,1
6133,1,3,145,False,HEXAWARE,True,145,1
6134,1,2,168,True,DABUR,False,168,2
6135,1,3,240,True,RBLBANK,True,240,2
6136,1,2,167,True,VIPIND,True,167,1
6137,1,2,266,True,BERGEPAINT,False,266,1
6138,1,2,190,True,HINDPETRO,False,190,1
6139,2,2,249,True,ADANIPORTS,True,249,2
6140,1,2,261,False,JKTYRE,False,261,2
6141,1,2,231,False,BRITANNIA,True,231,1
6142,1,3,156,False,HDFCLIFE,True,156,1
6143,1,2,175,True,TCS,True,175,1
6144,1,3,176,False,IPCALAB,True,176,2
6145,2,2,190,False,VOLTAS,False,190,2
6146,2,2,169,False,BANKINDIA,False,169,2
6147,1,2,191,True,CESC,False,191,1
6148,1,2,169,False,INDIACEM,False,169,1
6149,1,2,167,True,HINDUNILVR,False,167,1
6150,1,3,176,False,CESC,True,176,1
6151,1,2,244,True,HINDUNILVR,False,244,1
6152,1,2,169,True,CHOLAFIN,False,169,2
6153,2,2,168,False,VEDL,True,168,2
6154,1,3,140,True,IPCALAB,True,140,2
6155,1,2,244,True,SIEMENS,False,244,1
6156,1,2,231,True,HINDUNILVR,False,231,2
6157,1,2,244,True,YESBANK,False,244,1
6158,1,2,168,True,UBL,False,168,1
6159,1,2,169,True,RBLBANK,True,169,1
6160,1,2,151,True,ICICIBANK,False,151,2
6161,1,3,161,True,IOC,True,161,2
6162,2,2,39,False,TATASTEEL,True,39,2
6163,1,3,148,False,LEMONTREE,True,148,2
6164,1,2,168,True,UPL,False,168,1
6165,1,2,175,False,ULTRACEMCO,False,175,2
6166,1,2,191,False,GPPL,False,191,2
6167,2,3,140,False,BANDHANBNK,True,140,2
6168,1,2,219,True,CADILAHC,True,219,1
6169,1,2,191,True,PFC,True,191,0
6170,1,3,196,False,WONDERLA,True,196,1
6171,1,2,168,True,CEATLTD,False,168,2
6172,2,2,175,False,TATASTEEL,False,175,2
6173,1,2,219,True,CADILAHC,True,219,1
6174,1,2,168,True,BPCL,False,168,2
6175,1,2,169,True,PFC,False,169,1
6176,1,3,143,True,LEMONTREE,True,143,2
6177,1,2,197,False,BHARATFORG,True,197,0
6178,1,2,244,False,VOLTAS,False,244,1
6179,1,2,270,False,LTTS,False,270,2
6180,1,2,190,True,HCLTECH,True,190,1
6181,1,2,205,True,SBIN,False,205,1
6182,1,2,219,True,HINDUNILVR,False,219,2
6183,1,2,266,True,CEATLTD,False,266,2
6184,1,2,261,True,RAYMOND,False,261,2
6185,1,2,169,True,ASHOKLEY,False,169,2
6186,1,2,205,False,INDHOTEL,False,205,2
6187,1,2,168,True,CUMMINSIND,False,168,1
6188,1,3,132,True,SHREECEM,True,132,2
6189,1,2,244,True,AMBUJACEM,False,244,1
6190,1,2,162,True,ACC,False,162,2
6191,1,2,191,True,DHFL,False,191,1
6192,1,3,134,False,COLPAL,True,134,1
6193,1,2,169,True,SBIN,False,169,1
6194,1,2,168,True,GODFRYPHLP,False,168,1
6195,1,2,168,True,TECHM,False,168,2
6196,1,3,145,True,HDFCLIFE,True,145,0
6197,1,3,196,True,KOTAKBANK,True,196,2
6198,1,3,182,False,CHOLAFIN,True,182,1
6199,1,2,169,True,HINDALCO,False,169,2
6200,1,2,169,True,ICICIBANK,False,169,2
6201,1,2,208,True,CUB,False,208,2
6202,1,3,159,False,PVR,True,159,1
6203,1,2,167,False,JUBILANT,False,167,2
6204,1,3,132,True,BHARATFORG,True,132,2
6205,1,2,169,False,HEG,False,169,2
6206,1,2,266,True,POWERGRID,False,266,1
6207,2,2,175,False,APOLLOTYRE,False,175,1
6208,1,2,259,False,DCBBANK,False,259,1
6209,1,2,252,True,REPCOHOME,False,252,1
6210,1,2,267,True,BERGEPAINT,False,267,2
6211,1,2,170,True,HDFCLIFE,False,170,2
6212,1,2,266,True,HEXAWARE,False,266,2
6213,1,2,270,True,HSIL,False,270,1
6214,2,2,170,False,BHARATFORG,True,170,2
6215,1,2,191,True,PAGEIND,True,191,1
6216,1,2,244,False,JUSTDIAL,False,244,1
6217,1,2,191,False,PEL,False,191,2
6218,1,2,252,True,CUB,False,252,2
6219,1,2,162,True,HEROMOTOCO,True,162,1
6220,1,2,168,True,TITAN,False,168,1
6221,2,2,169,False,SRTRANSFIN,True,169,2
6222,1,2,169,True,CASTROLIND,False,169,2
6223,2,2,244,True,BANKINDIA,False,244,1
6224,1,2,169,True,HINDUNILVR,False,169,1
6225,1,2,205,True,VOLTAS,False,205,1
6226,1,1,73,False,RELCAPITAL,False,73,0
6227,2,2,175,False,COALINDIA,False,175,2
6228,2,2,249,True,CUMMINSIND,False,249,1
6229,2,3,141,False,JISLJALEQS,True,141,1
6230,1,2,247,True,PAGEIND,False,247,2
6231,1,2,244,True,HSIL,False,244,1
6232,1,2,247,True,PAGEIND,False,247,2
6233,1,2,244,True,JSWSTEEL,False,244,2
6234,1,3,143,True,BAJFINANCE,True,143,1
6235,1,2,199,False,VGUARD,False,199,2
6236,1,3,140,True,KOTAKBANK,True,140,1
6237,1,3,176,True,HDFCBANK,True,176,1
6238,1,2,219,False,GODREJCP,True,219,1
6239,2,2,249,True,COLPAL,True,249,1
6240,1,2,252,True,APOLLOHOSP,False,252,1
6241,1,2,168,True,BALKRISIND,True,168,2
6242,1,2,162,True,JSWSTEEL,False,162,2
6243,1,3,160,False,ZEEL,True,160,2
6244,2,2,169,False,AXISBANK,False,169,1
6245,1,3,121,False,LICHSGFIN,True,121,2
6246,1,3,121,False,INDIANB,False,121,2
6247,1,3,121,False,BAJAJ-AUTO,True,121,2
6248,1,2,162,True,MCDOWELL-N,False,162,2
6249,2,2,245,False,REPCOHOME,True,245,1
6250,1,2,190,True,YESBANK,False,190,1
6251,1,2,266,False,NTPC,True,266,1
6252,1,2,219,False,COLPAL,False,219,2
6253,1,3,144,False,ZEEL,True,144,2
6254,1,2,244,True,SRF,False,244,0
6255,1,1,190,True,DLF,False,190,1
6256,1,2,252,True,AMARAJABAT,True,252,1
6257,1,2,244,False,BANDHANBNK,False,244,1
6258,2,2,191,True,AMARAJABAT,False,191,1
6259,1,2,168,False,GSFC,False,168,1
6260,1,2,168,False,NESTLEIND,False,168,1
6261,1,2,270,True,JSWSTEEL,False,270,2
6262,1,2,169,True,KOTAKBANK,True,169,1
6263,1,2,190,True,MUTHOOTFIN,True,190,1
6264,1,2,193,False,JISLJALEQS,False,193,1
6265,1,2,191,True,MCDOWELL-N,False,191,1
6266,1,3,162,True,WIPRO,True,162,1
6267,1,1,73,True,AJANTPHARM,False,73,0
6268,1,2,167,True,AMARAJABAT,True,167,1
6269,1,3,132,True,NESTLEIND,True,132,1
6270,1,3,147,False,OBEROIRLTY,True,147,0
6271,2,2,270,False,JISLJALEQS,True,270,2
6272,1,2,167,True,ICICIPRULI,False,167,2
6273,1,2,39,True,HAVELLS,True,39,1
6274,1,3,158,True,LT,True,158,1
6275,1,3,165,True,WIPRO,True,165,1
6276,1,3,127,False,JINDALSTEL,False,127,0
6277,1,2,175,True,HCLTECH,True,175,1
6278,1,2,151,True,PIDILITIND,True,151,1
6279,1,2,279,False,JUBLFOOD,False,279,1
6280,1,2,191,False,MANAPPURAM,True,191,1
6281,1,2,266,True,JINDALSTEL,False,266,1
6282,1,3,145,False,LICHSGFIN,True,145,1
6283,1,2,168,True,FEDERALBNK,False,168,2
6284,1,2,219,True,COLPAL,True,219,1
6285,1,2,252,True,SUNTV,True,252,1
6286,1,3,161,False,IGL,True,161,1
6287,1,2,169,False,GRASIM,True,169,1
6288,1,3,201,True,WIPRO,True,201,1
6289,1,2,168,True,PEL,False,168,1
6290,1,2,168,False,APOLLOHOSP,True,168,1
6291,1,1,175,True,AUROPHARMA,True,175,1
6292,1,2,244,False,MRF,True,244,1
6293,1,2,190,True,JINDALSTEL,False,190,1
6294,1,2,267,True,HINDPETRO,True,267,2
6295,1,3,144,True,HINDZINC,False,144,2
6296,1,3,138,False,APOLLOHOSP,True,138,0
6297,1,3,138,True,DRREDDY,True,138,1
6298,1,3,180,True,HINDZINC,False,180,2
6299,1,3,176,False,SUPREMEIND,True,176,1
6300,1,1,175,True,CANFINHOME,True,175,1
6301,1,3,141,True,IGL,True,141,1
6302,1,2,175,True,JSWSTEEL,False,175,1
6303,1,2,247,True,PVR,False,247,1
6304,2,2,169,True,NTPC,True,169,2
6305,1,2,169,True,SAIL,False,169,2
6306,1,2,267,False,GHCL,False,267,2
6307,1,2,244,False,TECHM,False,244,1
6308,2,2,168,True,HINDALCO,False,168,1
6309,2,2,244,False,ASHOKLEY,False,244,1
6310,2,2,168,False,ICICIPRULI,False,168,1
6311,1,2,175,False,COLPAL,True,175,1
6312,1,3,196,True,ACC,True,196,0
6313,1,3,134,True,MGL,True,134,1
6314,1,2,270,False,VBL,False,270,1
6315,1,2,259,False,BFUTILITIE,False,259,1
6316,2,1,175,False,M&M,False,175,1
6317,1,2,190,True,JINDALSTEL,True,190,1
6318,1,3,264,True,AJANTPHARM,True,264,2
6319,2,3,132,True,DMART,True,132,2
6320,2,2,190,True,TATAELXSI,True,190,2
6321,1,2,191,True,KOTAKBANK,True,191,2
6322,1,2,168,False,RAYMOND,False,168,1
6323,1,3,165,False,INOXLEISUR,True,165,1
6324,1,3,130,False,JKLAKSHMI,False,130,1
6325,2,2,168,True,HINDPETRO,False,168,1
6326,1,2,168,True,HCLTECH,True,168,1
6327,1,2,259,True,PVR,False,259,1
6328,1,2,190,True,TATASTEEL,False,190,2
6329,2,3,154,False,MRF,True,154,2
6330,1,2,169,False,CGPOWER,True,169,2
6331,1,2,219,False,EICHERMOT,False,219,2
6332,1,2,167,False,TCS,False,167,1
6333,1,2,39,False,LICHSGFIN,True,39,1
6334,1,3,181,True,HINDUNILVR,True,181,1
6335,1,3,158,False,IGL,True,158,1
6336,1,2,191,False,EQUITAS,False,191,1
6337,1,2,191,True,UBL,False,191,1
6338,1,2,169,False,L&TFH,False,169,1
6339,1,2,168,True,HDFCBANK,True,168,2
6340,1,2,168,True,RELIANCE,True,168,1
6341,2,2,151,False,MOTHERSUMI,False,151,1
6342,2,1,175,False,CGPOWER,True,175,1
6343,1,3,196,True,NAVKARCORP,False,196,0
6344,1,2,175,False,JSWSTEEL,False,175,1
6345,1,2,168,True,AJANTPHARM,False,168,2
6346,1,2,261,True,MUTHOOTFIN,True,261,1
6347,1,3,174,False,CONCOR,False,174,2
6348,1,2,168,True,HINDPETRO,False,168,2
6349,2,2,244,False,PIDILITIND,True,244,2
6350,2,1,175,True,BHARATFORG,False,175,1
6351,1,3,176,True,MAJESCO,False,176,1
6352,1,3,134,True,BAJAJELEC,True,134,1
6353,2,2,236,True,TATASTEEL,False,236,1
6354,1,3,176,True,TATASTEEL,True,176,1
6355,1,2,167,False,HDFCBANK,False,167,2
6356,1,2,261,True,SRTRANSFIN,True,261,1
6357,1,2,266,True,GODFRYPHLP,False,266,1
6358,1,2,267,False,TATACHEM,False,267,2
6359,1,1,175,True,RELIANCE,False,175,1
6360,1,2,151,True,SBIN,True,151,1
6361,1,3,181,True,ULTRACEMCO,True,181,1
6362,2,3,201,False,VOLTAS,True,201,2
6363,1,2,168,False,PAGEIND,True,168,1
6364,1,2,247,True,ULTRACEMCO,True,247,1
6365,1,2,168,True,ORIENTBANK,True,168,1
6366,1,2,168,True,INDIACEM,False,168,1
6367,1,3,152,False,MANAPPURAM,True,152,1
6368,1,3,164,True,HEXAWARE,True,164,2
6369,2,2,245,False,EQUITAS,True,245,2
6370,1,3,152,False,SOUTHBANK,False,152,1
6371,1,2,266,True,BEL,False,266,2
6372,1,3,174,True,NESTLEIND,True,174,1
6373,1,3,137,True,ULTRACEMCO,True,137,1
6374,1,2,219,True,BHARTIARTL,False,219,1
6375,1,2,167,True,SUNPHARMA,False,167,2
6376,1,2,190,True,CESC,False,190,1
6377,1,2,191,False,LALPATHLAB,False,191,1
6378,1,2,39,False,TATASTEEL,True,39,1
6379,1,2,190,True,LUPIN,False,190,2
6380,1,2,259,True,HINDPETRO,False,259,2
6381,1,3,121,True,ITC,True,121,1
6382,1,2,167,True,KOTAKBANK,False,167,2
6383,1,3,176,True,TITAN,True,176,0
6384,1,2,169,True,ULTRACEMCO,True,169,1
6385,1,3,176,False,SWARAJENG,True,176,1
6386,1,2,168,True,AMBUJACEM,False,168,1
6387,2,3,158,False,PERSISTENT,True,158,1
6388,1,2,223,True,NESTLEIND,False,223,1
6389,1,2,169,False,RAYMOND,False,169,1
6390,1,2,190,True,ADANIPORTS,False,190,2
6391,1,3,148,False,SYMPHONY,False,148,1
6392,1,2,190,True,ICICIPRULI,False,190,2
6393,1,3,143,True,HCLTECH,True,143,1
6394,1,2,169,True,KOTAKBANK,False,169,2
6395,2,2,168,False,PETRONET,False,168,1
6396,1,2,259,True,BAJAJELEC,True,259,1
6397,1,2,244,False,ESCORTS,False,244,1
6398,1,3,158,False,SBILIFE,True,158,1
6399,1,2,205,True,AUROPHARMA,False,205,1
6400,1,2,175,True,MCDOWELL-N,False,175,2
6401,2,2,168,True,BHARATFORG,False,168,1
6402,1,2,170,True,TITAN,True,170,1
6403,1,3,130,False,NBCC,False,130,1
6404,1,3,143,True,ASIANPAINT,True,143,1
6405,2,2,168,True,MCDOWELL-N,False,168,2
6406,1,2,167,True,BAJFINANCE,False,167,1
6407,1,2,244,True,TATAELXSI,False,244,1
6408,1,3,132,False,ASIANPAINT,True,132,1
6409,1,3,176,True,TITAN,True,176,1
